Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1981492,-,-,-,28.37,36.58,3,769,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,7,5,14,30,42.1,0.56,0.184,0.64,170,849,955,8,0,0.6000000000000001,170,849,8,955,7.72,22.48,0.25,921,1.6,278,4
2013,7,5,15,30,41.900000000000006,0.5700000000000001,0.17500000000000002,0.64,156,821,823,8,0,0.30000000000000004,156,821,8,823,7.65,35.63,0.25,921,1.6,277,4.800000000000001
2013,7,5,16,30,41,0.59,0.164,0.64,136,773,645,8,0,0.1,136,773,8,645,7.88,48.79,0.25,921,1.5,271,5.300000000000001
2013,7,5,17,30,39.400000000000006,0.62,0.147,0.64,108,688,433,8,0,-0.1,108,688,8,433,8.52,61.800000000000004,0.25,921,1.5,266,5.4
2013,7,5,18,30,36.9,0.64,0.136,0.64,75,512,212,8,0,0,75,512,8,212,9.8,74.53,0.25,921,1.5,262,4.4
2013,7,5,19,30,33.4,0.6900000000000001,0.122,0.64,23,122,30,8,0,0.30000000000000004,23,122,8,30,12.17,86.71000000000001,0.25,922,1.5,261,2.8000000000000003
2013,7,5,20,30,31.400000000000002,0.74,0.112,0.64,0,0,0,8,0,0.8,0,0,8,0,14.13,98.56,0.25,922,1.5,262,2.5
2013,7,5,21,30,30,0.77,0.107,0.64,0,0,0,8,0,1.4000000000000001,0,0,8,0,15.96,109.22,0.25,923,1.5,269,2.2
2013,7,5,22,30,28.8,0.79,0.107,0.64,0,0,0,8,0,1.9000000000000001,0,0,8,0,17.75,118.34,0.25,923,1.5,281,1.9000000000000001
2013,7,5,23,30,27.8,0.78,0.111,0.64,0,0,0,8,0,2.4000000000000004,0,0,8,0,19.400000000000002,125.12,0.25,923,1.5,297,1.8
2013,7,6,0,30,26.900000000000002,0.77,0.116,0.64,0,0,0,8,0,2.7,0,0,8,0,21.03,128.62,0.25,922,1.5,310,1.6
2013,7,6,1,30,26,0.76,0.122,0.64,0,0,0,8,0,3,0,0,8,0,22.59,128.18,0.25,922,1.5,319,1.4000000000000001
2013,7,6,2,30,25.5,0.75,0.128,0.64,0,0,0,8,0,3.2,0,0,8,0,23.52,123.88000000000001,0.25,922,1.5,328,1.2000000000000002
2013,7,6,3,30,25.3,0.74,0.133,0.64,0,0,0,8,0,3.3000000000000003,0,0,8,0,23.96,116.5,0.25,922,1.5,341,1.1
2013,7,6,4,30,25.200000000000003,0.74,0.136,0.64,0,0,0,8,0,3.4000000000000004,0,0,8,0,24.27,106.99000000000001,0.25,922,1.6,273,1
2013,7,6,5,30,25.200000000000003,0.73,0.138,0.64,0,0,0,8,0,3.5,0,0,8,0,24.48,96.07000000000001,0.25,923,1.6,40,0.9
2013,7,6,6,30,26.6,0.71,0.14200000000000002,0.64,38,214,60,8,0,3.6,38,214,8,60,22.71,84.11,0.25,923,1.6,87,1.1
2013,7,6,7,30,29.5,0.7000000000000001,0.139,0.64,83,565,260,8,0,3.7,83,565,8,260,19.35,71.76,0.25,923,1.5,120,1.5
2013,7,6,8,30,33.6,0.6900000000000001,0.137,0.64,109,729,485,8,0,3.3000000000000003,109,729,8,485,14.84,58.96,0.25,923,1.5,157,1.4000000000000001
2013,7,6,9,30,37,0.65,0.145,0.64,130,808,693,8,0,1.5,130,808,8,693,10.88,45.910000000000004,0.25,923,1.5,183,1.4000000000000001
2013,7,6,10,30,39.400000000000006,0.65,0.145,0.64,143,863,869,8,0,0,143,863,8,869,8.56,32.730000000000004,0.25,923,1.4000000000000001,203,1.5
2013,7,6,11,30,41.2,0.65,0.147,0.64,152,890,990,8,0,-1.2000000000000002,152,890,8,990,7.140000000000001,19.64,0.25,922,1.4000000000000001,225,1.9000000000000001
2013,7,6,12,30,42.400000000000006,0.62,0.158,0.64,162,894,1047,8,0,-1.9000000000000001,162,894,8,1047,6.33,7.79,0.25,921,1.4000000000000001,246,2.6
2013,7,6,13,30,43.1,0.62,0.164,0.64,164,888,1039,8,0,-2.3000000000000003,164,888,8,1039,5.95,10.03,0.25,921,1.4000000000000001,260,3.4000000000000004
2013,7,6,14,30,43.300000000000004,0.61,0.17300000000000001,0.64,164,862,960,8,0,-2.2,164,862,8,960,5.94,22.48,0.25,921,1.5,266,4.4
2013,7,6,15,30,42.800000000000004,0.5700000000000001,0.194,0.64,166,808,823,8,0,-1.7000000000000002,166,808,8,823,6.32,35.62,0.25,921,1.5,269,5.300000000000001
2013,7,6,16,30,41.7,0.56,0.20500000000000002,0.64,155,734,638,8,0,-1,155,734,8,638,7.04,48.79,0.25,921,1.5,269,5.800000000000001
2013,7,6,17,30,40,0.55,0.214,0.64,133,611,421,8,0,-0.2,133,611,8,421,8.17,61.800000000000004,0.25,921,1.6,269,5.800000000000001
2013,7,6,18,30,37.5,0.54,0.221,0.64,94,395,200,8,0,0.6000000000000001,94,395,8,200,9.93,74.54,0.25,922,1.7000000000000002,269,4.800000000000001
2013,7,6,19,30,34.2,0.55,0.223,0.64,22,40,24,8,0,1.2000000000000002,22,40,8,24,12.42,86.73,0.25,922,1.7000000000000002,273,3.2
2013,7,6,20,30,32.2,0.55,0.222,0.64,0,0,0,8,0,1.6,0,0,8,0,14.24,98.59,0.25,923,1.7000000000000002,288,3
2013,7,6,21,30,30.700000000000003,0.56,0.22,0.64,0,0,0,8,0,2.1,0,0,8,0,16.16,109.26,0.25,923,1.7000000000000002,314,2.9000000000000004
2013,7,6,22,30,29.3,0.5700000000000001,0.219,0.64,0,0,0,8,0,3.2,0,0,8,0,18.87,118.4,0.25,924,1.8,336,2.8000000000000003
2013,7,6,23,30,27.900000000000002,0.59,0.218,0.64,0,0,0,8,0,4.3,0,0,8,0,22.14,125.2,0.25,924,1.8,263,2.4000000000000004
2013,7,7,0,30,26.8,0.6,0.218,0.64,0,0,0,8,0,5.300000000000001,0,0,8,0,25.23,128.72,0.25,923,1.8,5,2
2013,7,7,1,30,25.900000000000002,0.61,0.219,0.64,0,0,0,8,0,5.9,0,0,8,0,27.88,128.29,0.25,923,1.9000000000000001,14,1.8
2013,7,7,2,30,25.3,0.62,0.219,0.64,0,0,0,8,0,6.300000000000001,0,0,8,0,29.650000000000002,123.99000000000001,0.25,923,1.9000000000000001,23,1.7000000000000002
2013,7,7,3,30,24.8,0.62,0.219,0.64,0,0,0,8,0,6.4,0,0,8,0,30.68,116.61,0.25,923,1.9000000000000001,34,1.7000000000000002
2013,7,7,4,30,24.400000000000002,0.63,0.221,0.64,0,0,0,8,6,6.2,0,0,8,0,30.970000000000002,107.09,0.25,923,1.9000000000000001,47,1.7000000000000002
2013,7,7,5,30,24.700000000000003,0.63,0.225,0.64,0,0,0,8,6,5.800000000000001,0,0,8,0,29.61,96.16,0.25,923,1.9000000000000001,60,1.9000000000000001
2013,7,7,6,30,26.900000000000002,0.63,0.226,0.64,41,120,53,8,6,5.4,41,120,5,53,25.28,84.19,0.25,924,1.9000000000000001,70,2.9000000000000004
2013,7,7,7,30,30.1,0.62,0.226,0.64,104,449,244,8,6,4.9,104,449,5,244,20.34,71.84,0.25,924,1.8,78,3.6
2013,7,7,8,30,34.4,0.61,0.226,0.64,141,627,464,8,0,3.5,141,627,8,464,14.47,59.04,0.25,924,1.8,92,4
2013,7,7,9,30,38.400000000000006,0.55,0.248,0.64,176,707,667,8,0,1.7000000000000002,176,707,8,667,10.18,45.980000000000004,0.25,924,1.8,111,4.2
2013,7,7,10,30,41.1,0.54,0.247,0.64,193,769,839,8,0,0.5,193,769,8,839,8.08,32.8,0.25,924,1.8,131,3.7
2013,7,7,11,30,42.800000000000004,0.53,0.249,0.64,205,802,960,8,0,-0.1,205,802,8,960,7.11,19.71,0.25,923,1.8,151,3.1
2013,7,7,12,30,43.800000000000004,0.46,0.295,0.64,234,784,1011,8,0,-0.30000000000000004,234,784,8,1011,6.640000000000001,7.890000000000001,0.25,923,1.8,170,2.7
2013,7,7,13,30,44.5,0.44,0.311,0.64,242,768,998,8,0,-0.30000000000000004,242,768,8,998,6.41,10.07,0.25,922,1.9000000000000001,187,2.8000000000000003
2013,7,7,14,30,44.6,0.44,0.331,0.64,243,732,920,8,3,-0.1,546,320,8,842,6.48,22.48,0.25,922,2,204,3.3000000000000003
2013,7,7,15,30,44.300000000000004,0.49,0.312,0.64,218,703,789,8,3,0.30000000000000004,447,81,8,513,6.75,35.62,0.25,922,2.1,219,3.8000000000000003
2013,7,7,16,30,43.400000000000006,0.51,0.326,0.64,202,618,609,8,3,0.8,408,111,8,481,7.34,48.79,0.25,922,2.2,235,4.3
2013,7,7,17,30,41.900000000000006,0.52,0.331,0.64,167,490,399,8,3,1.4000000000000001,274,39,8,292,8.3,61.81,0.25,922,2.3000000000000003,248,4.6000000000000005
2013,7,7,18,30,39.5,0.5,0.35000000000000003,0.64,114,265,184,8,3,2.1,120,2,8,120,9.92,74.55,0.25,923,2.4000000000000004,257,4.2
2013,7,7,19,30,36.4,0.51,0.34500000000000003,0.64,18,11,19,8,3,2.7,15,0,8,15,12.19,86.75,0.25,924,2.5,262,3.6
2013,7,7,20,30,34.6,0.51,0.336,0.64,0,0,0,8,3,2.8000000000000003,0,0,8,0,13.61,98.62,0.25,924,2.5,270,3.6
2013,7,7,21,30,33.300000000000004,0.52,0.328,0.64,0,0,0,8,3,2.9000000000000004,0,0,8,0,14.76,109.31,0.25,924,2.5,286,3.5
2013,7,7,22,30,31.900000000000002,0.53,0.319,0.64,0,0,0,8,3,4.1000000000000005,0,0,8,0,17.35,118.46000000000001,0.25,925,2.5,310,3.9000000000000004
2013,7,7,23,30,30.3,0.54,0.309,0.64,0,0,0,8,3,5.800000000000001,0,0,8,0,21.32,125.28,0.25,925,2.5,326,4.5
2013,7,8,0,30,28.900000000000002,0.55,0.299,0.64,0,0,0,8,3,7.4,0,0,8,0,25.8,128.82,0.25,924,2.5,332,4.3
2013,7,8,1,30,27.900000000000002,0.55,0.292,0.64,0,0,0,8,0,8.4,0,0,8,0,29.42,128.4,0.25,924,2.5,333,3.9000000000000004
2013,7,8,2,30,27.200000000000003,0.54,0.289,0.64,0,0,0,8,0,9,0,0,8,0,31.88,124.10000000000001,0.25,924,2.5,336,3.7
2013,7,8,3,30,26.6,0.54,0.28800000000000003,0.64,0,0,0,8,0,9.4,0,0,8,0,33.87,116.72,0.25,925,2.5,343,3.6
2013,7,8,4,30,26,0.54,0.289,0.64,0,0,0,8,0,9.9,0,0,8,0,36.21,107.19,0.25,925,2.5,351,3.4000000000000004
2013,7,8,5,30,25.700000000000003,0.54,0.29,0.64,0,0,0,8,0,10.600000000000001,0,0,8,0,38.59,96.25,0.25,925,2.5,271,3.5
2013,7,8,6,30,26.900000000000002,0.53,0.298,0.64,40,67,46,8,0,11.3,40,67,8,46,37.84,84.28,0.25,926,2.5,11,4.3
2013,7,8,7,30,29.700000000000003,0.53,0.298,0.64,118,360,229,8,0,11.600000000000001,118,360,8,229,32.78,71.92,0.25,926,2.5,24,4.7
2013,7,8,8,30,33.4,0.53,0.297,0.64,163,546,443,8,0,10.700000000000001,163,546,8,443,25.080000000000002,59.11,0.25,926,2.5,38,4.9
2013,7,8,9,30,37.1,0.51,0.308,0.64,198,646,646,8,0,8.5,198,646,8,646,17.61,46.050000000000004,0.25,926,2.4000000000000004,49,4.6000000000000005
2013,7,8,10,30,40,0.51,0.308,0.64,218,712,816,8,0,6.300000000000001,218,712,8,816,12.97,32.87,0.25,926,2.4000000000000004,56,3.8000000000000003
2013,7,8,11,30,41.800000000000004,0.52,0.31,0.64,232,748,936,8,6,5,229,701,8,889,10.74,19.79,0.25,925,2.4000000000000004,53,2.9000000000000004
2013,7,8,12,30,42.900000000000006,0.55,0.302,0.64,233,771,996,8,6,4.1000000000000005,228,718,8,939,9.49,8,0.25,925,2.4000000000000004,35,2.3000000000000003
2013,7,8,13,30,43.6,0.55,0.304,0.64,233,768,989,8,6,3.4000000000000004,217,730,8,935,8.75,10.11,0.25,924,2.4000000000000004,102,2.2
2013,7,8,14,30,43.900000000000006,0.55,0.304,0.64,226,748,917,8,6,3.1,210,726,8,881,8.39,22.48,0.25,924,2.4000000000000004,357,2.3000000000000003
2013,7,8,15,30,43.7,0.53,0.319,0.64,219,694,783,8,0,2.8000000000000003,219,694,8,783,8.33,35.62,0.25,923,2.4000000000000004,353,2.6
2013,7,8,16,30,43.1,0.54,0.324,0.64,197,618,604,8,0,2.7,197,618,8,604,8.51,48.79,0.25,923,2.4000000000000004,353,2.9000000000000004
2013,7,8,17,30,41.900000000000006,0.56,0.33,0.64,164,492,396,8,6,2.6,232,331,8,388,9.01,61.82,0.25,923,2.4000000000000004,354,3.1
2013,7,8,18,30,39.7,0.54,0.352,0.64,112,267,183,8,6,2.7,112,267,5,183,10.18,74.56,0.25,923,2.4000000000000004,357,2.5
2013,7,8,19,30,36.5,0.54,0.35000000000000003,0.64,17,11,18,8,6,2.9000000000000004,17,11,5,18,12.32,86.77,0.25,923,2.4000000000000004,272,1.9000000000000001
2013,7,8,20,30,35.1,0.53,0.34400000000000003,0.64,0,0,0,8,6,3.3000000000000003,0,0,8,0,13.65,98.66,0.25,924,2.4000000000000004,12,2.5
2013,7,8,21,30,33.9,0.52,0.337,0.64,0,0,0,8,0,3.7,0,0,8,0,15.030000000000001,109.36,0.25,924,2.4000000000000004,22,3.2
2013,7,8,22,30,32.5,0.53,0.332,0.64,0,0,0,8,0,4.2,0,0,8,0,16.830000000000002,118.53,0.25,924,2.4000000000000004,27,3.6
2013,7,8,23,30,31.1,0.53,0.326,0.64,0,0,0,8,0,4.6000000000000005,0,0,8,0,18.740000000000002,125.38000000000001,0.25,924,2.4000000000000004,27,3.3000000000000003
2013,7,9,0,30,29.8,0.54,0.32,0.64,0,0,0,8,0,4.9,0,0,8,0,20.62,128.93,0.25,924,2.4000000000000004,24,2.7
2013,7,9,1,30,28.700000000000003,0.55,0.316,0.64,0,0,0,8,0,5.1000000000000005,0,0,8,0,22.37,128.52,0.25,924,2.4000000000000004,21,2.2
2013,7,9,2,30,27.8,0.56,0.314,0.64,0,0,0,8,0,5.4,0,0,8,0,24.03,124.22,0.25,924,2.4000000000000004,17,2
2013,7,9,3,30,27,0.5700000000000001,0.312,0.64,0,0,0,1,0,5.800000000000001,0,0,1,0,25.810000000000002,116.83,0.25,924,2.4000000000000004,12,1.9000000000000001
2013,7,9,4,30,26.3,0.5700000000000001,0.312,0.64,0,0,0,1,0,6.2,0,0,1,0,27.77,107.29,0.25,924,2.4000000000000004,9,1.9000000000000001
2013,7,9,5,30,26.1,0.58,0.315,0.64,0,0,0,1,0,6.800000000000001,0,0,1,0,29.240000000000002,96.35000000000001,0.25,924,2.4000000000000004,13,2.1
2013,7,9,6,30,27.400000000000002,0.55,0.34500000000000003,0.64,39,50,44,1,0,7.5,39,50,1,44,28.36,84.36,0.25,924,2.4000000000000004,22,2.9000000000000004
2013,7,9,7,30,29.900000000000002,0.55,0.34400000000000003,0.64,126,325,227,1,0,8,126,325,1,227,25.44,72,0.25,924,2.4000000000000004,32,3.2
2013,7,9,8,30,33.2,0.54,0.34,0.64,176,513,438,1,0,8,176,513,1,438,21.13,59.18,0.25,924,2.4000000000000004,39,3.4000000000000004
2013,7,9,9,30,36.6,0.48,0.382,0.64,226,593,637,1,0,7.4,226,593,1,637,16.79,46.12,0.25,924,2.3000000000000003,48,3.3000000000000003
2013,7,9,10,30,39.300000000000004,0.48,0.381,0.64,249,664,806,1,0,6.6000000000000005,249,664,1,806,13.67,32.94,0.25,924,2.3000000000000003,54,2.8000000000000003
2013,7,9,11,30,41.300000000000004,0.47000000000000003,0.384,0.64,266,703,928,1,0,5.6000000000000005,266,703,1,928,11.5,19.86,0.25,923,2.2,47,2.2
2013,7,9,12,30,42.7,0.46,0.386,0.64,274,719,986,0,0,4.800000000000001,274,719,0,986,10.120000000000001,8.11,0.25,922,2.2,100,1.8
2013,7,9,13,30,43.5,0.46,0.39,0.64,275,715,979,0,0,4.4,275,715,0,979,9.42,10.15,0.25,922,2.2,322,2
2013,7,9,14,30,43.800000000000004,0.45,0.392,0.64,268,691,906,0,0,4.1000000000000005,268,691,0,906,9.11,22.490000000000002,0.25,921,2.2,313,2.6
2013,7,9,15,30,43.6,0.53,0.311,0.64,216,704,788,0,0,3.9000000000000004,216,704,0,788,9.08,35.62,0.25,921,2.2,315,3.2
2013,7,9,16,30,43,0.52,0.313,0.64,195,629,609,0,0,3.8000000000000003,195,629,0,609,9.27,48.79,0.25,920,2.2,321,3.7
2013,7,9,17,30,41.7,0.51,0.317,0.64,162,502,399,0,0,3.8000000000000003,162,502,0,399,9.91,61.83,0.25,920,2.2,329,3.8000000000000003
2013,7,9,18,30,39.400000000000006,0.45,0.356,0.64,113,257,182,0,0,3.8000000000000003,113,257,0,182,11.26,74.58,0.25,920,2.3000000000000003,339,3.1
2013,7,9,19,30,36.2,0.44,0.361,0.64,16,8,17,0,0,3.9000000000000004,16,8,0,17,13.48,86.8,0.25,920,2.3000000000000003,351,2.2
